,body type,Kilometers driven,Transmission type,Number of owners,car model,Year of manufacture,price,Fuel Type,Insurance Validity,Seats,Engine,Mileage,Color,Turbo Charger,Super Charger,Steering Type,Top Speed,No of Doors,City
4317,8,10000,0,1,190,2022,4700000.0,1,5,5,1950.0,19.26500376081233,9,3,0,1,227,4,2
4318,7,25000,0,1,125,2021,3050000.0,1,5,7,2157.0,12.05,8,3,0,4,170,5,2
4319,7,40000,1,1,73,2017,690000.0,4,5,5,1591.0,15.29,110,0,0,4,165,5,2
4320,4,150000,1,1,165,2014,550000.0,1,5,7,1248.0,20.77,86,3,0,4,160,5,2
4321,8,80000,0,1,163,2020,819999.9999999999,4,5,5,1462.0,20.04,86,0,0,4,170,4,2
4322,2,120000,1,2,300,2011,210000.0,4,5,5,1598.0,15.26,86,0,0,4,183,5,2
4323,7,60000,1,1,147,2013,399000.0,1,5,7,2179.0,15.1,86,3,0,4,175,5,2
4324,8,70000,1,1,63,2018,720000.0,4,5,5,1497.0,17.4,86,0,0,4,189,4,2
4325,2,57100,1,1,77,2014,340000.0,4,0,5,1197.0,18.9,57,0,0,4,165,5,2
4326,2,45623,1,1,176,2021,457000.0,0,6,4,998.0,19.26500376081233,86,0,0,4,170,5,2
4327,7,100000,1,3,50,2015,380000.0,4,5,5,999.0,18.88,86,3,0,4,190,5,2
4328,8,7660,0,1,180,2019,653000.0,4,6,5,1197.0,21.21,110,0,0,4,170,4,2
4329,8,35272,1,1,87,2016,426000.0,1,0,5,1186.0,25.4,116,3,0,4,156,4,2
4330,2,8526,0,1,238,2021,465000.00000000006,4,0,5,999.0,22.0,9,0,0,1,170,5,2
4331,2,62929,1,1,90,2011,245000.00000000003,4,0,5,1197.0,18.5,138,0,0,4,170,5,2
4332,2,30000,1,2,154,2010,80000.0,0,5,5,796.0,26.83,86,0,0,4,137,5,2
4333,2,53127,1,2,179,2017,432000.0,4,4,5,1197.0,20.4,110,0,0,4,165,5,2
4334,4,42000,1,1,165,2018,844999.9999999999,4,0,7,1373.0,17.5,57,0,0,4,164,5,2
4335,7,20000,1,1,50,2017,580000.0,1,5,5,1498.0,23.0,86,3,0,4,170,4,2
4336,2,57000,1,1,184,2013,235000.0,4,0,5,998.0,18.9,57,0,0,4,170,4,2
4337,2,44000,1,1,184,2013,270000.0,4,0,5,998.0,20.51,138,0,0,4,152,5,2
4338,7,64000,0,1,50,2015,625000.0,4,0,5,1496.0,14.7,116,0,0,1,170,4,2
4339,8,49000,0,1,248,2014,1050000.0,4,0,5,1798.0,15.1,116,3,0,4,220,4,2
4340,2,30000,1,1,287,2022,740000.0,4,5,5,1197.0,22.35,86,0,0,4,170,5,2
4341,8,37000,1,0,248,2017,1049000.0,4,4,5,1395.0,16.7,138,3,0,4,220,4,2
4342,2,30000,1,2,90,2018,570000.0,4,0,5,1197.0,18.6,138,0,0,4,170,5,2
4343,2,90000,1,1,61,2012,275000.0,4,5,5,1198.0,19.4,86,0,0,4,170,5,2
4344,2,40000,1,2,152,2014,250000.0,4,5,4,796.0,16.1,86,0,0,3,144,4,2
4345,7,64336,0,1,101,2019,1365000.0,4,6,5,1368.0,16.0,138,3,0,4,186,5,2
4346,2,83425,1,1,300,2016,429000.0,4,0,5,1199.0,16.2,57,0,0,4,165,5,2
4347,7,85000,0,3,114,2014,2190000.0,1,0,5,2179.0,12.7,138,3,0,4,195,5,2
4348,8,66181,1,1,180,2016,544000.0,1,0,5,1248.0,26.59,116,3,0,4,169,4,2
4349,2,25486,1,2,155,2019,336000.0,4,0,5,796.0,24.7,116,0,0,3,140,5,2
4350,8,35000,0,1,197,2017,3050000.0,4,5,5,1991.0,14.74,138,3,0,4,235,4,2
4351,2,25489,1,1,179,2016,449000.0,4,0,5,1197.0,22.38,86,0,0,1,170,5,2
4352,7,40000,0,2,51,2021,3800000.0,1,0,7,1996.0,13.9,138,0,0,4,170,5,2
4353,2,85363,1,1,157,2018,503000.0,4,4,5,1197.0,21.4,9,0,0,4,180,5,2
4354,8,110000,1,3,177,2009,125000.0,4,5,5,1586.0,15.0,116,0,0,4,177,4,2
4355,7,40000,1,1,50,2014,350000.0,1,5,5,1498.0,22.7,116,3,0,4,182,5,2
4356,7,40000,0,1,115,2018,9600000.0,4,5,5,2995.0,12.65,55,3,0,4,222,5,2
4357,7,1500,0,1,173,2023,1755000.0,4,6,4,1462.0,16.39,138,0,0,1,170,5,2
4359,2,80000,1,2,54,2011,100000.0,4,5,5,1196.0,15.6,116,0,0,4,148,5,2
4360,8,20000,1,1,180,2022,850000.0,0,5,5,1197.0,31.12,86,0,0,1,170,4,2
4361,7,20000,1,1,159,2023,1200000.0,4,5,5,1462.0,17.38,138,0,0,1,170,5,2
4362,2,62000,1,2,90,2012,275000.0,4,0,5,1197.0,17.0,138,0,0,4,170,5,2
4363,8,50000,0,4,197,2010,425000.0,4,5,5,1796.0,11.7,86,0,0,4,230,4,2
4364,8,90000,1,2,180,2014,350000.0,1,5,5,1248.0,23.4,86,3,0,4,162,4,2
4365,2,67985,1,1,89,2011,221000.0,4,0,5,1197.0,20.36,110,0,0,4,170,4,2
4366,7,89722,1,1,69,2020,827999.9999999999,1,0,5,1498.0,25.5,57,3,0,1,176,5,2
4367,7,80000,1,1,50,2017,600000.0,1,5,5,1498.0,23.0,86,3,0,4,170,4,2
4368,4,49647,0,2,290,2020,1556000.0,4,0,7,2694.0,8.0,116,0,0,4,170,5,2
4369,4,110490,1,1,243,2020,517000.0,4,6,7,999.0,20.0,9,0,0,1,170,5,2
4370,8,78000,1,2,180,2012,325000.0,4,0,5,1197.0,17.5,138,0,0,4,170,4,2
4371,2,51165,1,1,184,2017,371000.0,4,4,5,998.0,20.51,57,0,0,4,152,5,2
4372,2,14000,1,1,176,2022,475000.0,4,5,5,998.0,21.7,138,0,0,4,170,5,2
4373,2,50576,1,1,77,2015,406000.0,4,0,5,1197.0,18.9,116,0,0,4,165,5,2
4374,4,55000,1,1,186,2021,1090000.0,4,5,6,1462.0,19.01,138,0,0,4,170,5,2
4375,7,70000,0,1,85,2019,890000.0,4,5,5,998.0,18.15,9,3,0,1,170,5,2
4376,2,80000,1,2,184,2009,100000.0,4,5,5,1061.0,18.9,86,0,0,4,170,4,2
4377,8,65000,0,1,200,2014,1890000.0,4,0,5,1991.0,12.0,14,3,0,4,233,4,2
4378,7,90000,1,3,126,2015,485000.0,1,5,7,2523.0,15.96,138,3,0,4,117,5,2
4379,7,71000,1,1,138,2016,840000.0,1,0,7,1997.0,15.4,138,3,0,4,160,5,2
4380,8,60000,0,1,63,2019,900000.0,4,5,5,1497.0,18.0,86,0,0,4,195,4,2
4381,7,20000,1,1,108,2021,950000.0,4,5,5,1197.0,18.4,86,0,0,1,170,5,2
4382,8,60000,1,1,86,2011,418000.0,4,5,5,1591.0,17.01,86,0,0,4,196,4,2
4383,7,38000,1,1,73,2019,1195000.0,1,5,5,1582.0,20.5,116,3,0,4,160,5,2
4384,7,7000,0,0,121,2023,4640000.0,1,5,6,1996.0,12.04,57,2,0,1,170,5,2
4385,2,20000,0,1,300,2022,1044000.0,4,5,5,999.0,16.47,86,3,0,1,170,5,3
4386,2,85582,1,2,74,2014,260000.0,4,5,5,814.0,21.1,110,0,0,4,135,5,3
4387,7,10000,1,1,85,2023,955000.0,4,5,5,1197.0,19.26500376081233,86,0,0,4,170,5,3
4388,2,50750,1,1,157,2017,671000.0,4,5,5,1197.0,21.4,110,0,0,4,180,5,3
4389,7,10000,0,1,144,2022,1900000.0,4,5,4,1997.0,19.26500376081233,86,3,0,4,170,3,3
4390,7,10000,1,1,108,2021,1178000.0,4,5,5,998.0,18.2,138,3,0,1,170,5,3
4391,2,66366,0,1,160,2017,489000.0,4,6,5,998.0,23.1,138,0,0,4,150,5,3
4392,8,5000,0,1,86,2022,1541000.0,4,5,5,998.0,19.2,8,3,0,1,170,4,3
4393,2,72544,1,1,160,2017,465000.00000000006,4,4,5,998.0,23.1,138,0,0,4,150,5,3
4394,2,29154,1,1,54,2021,728000.0,4,4,5,1194.0,18.5,66,0,0,1,170,5,3
4395,2,70000,0,1,273,2018,530000.0,4,5,5,1199.0,23.84,84,0,0,4,150,5,3
4396,2,33730,1,1,39,2021,466000.0,4,5,5,999.0,21.7,9,0,0,4,170,5,3
4397,2,51113,1,1,238,2020,457000.0,4,0,5,999.0,23.01,9,0,0,4,170,5,3
4398,2,40000,1,2,300,2013,350000.0,1,5,5,1199.0,22.07,86,0,0,4,164,5,3
4399,2,40000,1,1,184,2009,290000.0,4,5,5,1061.0,18.9,86,0,0,4,170,4,3
4400,7,60000,0,1,20,2020,3800000.0,1,5,5,1995.0,20.68,86,3,0,4,222,5,3
4401,2,64500,1,1,184,2014,375000.0,4,0,5,998.0,21.79,14,0,0,4,170,5,3
4402,2,40000,1,1,184,2020,600000.0,4,5,5,998.0,21.79,138,0,0,4,170,5,3
4403,7,80000,1,1,101,2018,1400000.0,1,5,5,1956.0,17.1,86,3,0,4,170,5,3
4404,7,50000,1,1,101,2019,1900000.0,1,5,5,1956.0,16.3,86,3,0,4,170,5,3
4405,2,40000,1,1,90,2020,740000.0,4,5,5,998.0,20.0,86,3,0,1,170,5,3
4406,8,39886,0,2,72,2020,766000.0,4,4,5,1197.0,20.1,138,0,0,1,170,4,3
4407,7,107588,1,1,236,2014,440000.00000000006,1,5,5,1461.0,20.45,138,3,0,4,170,5,3
4408,2,36621,1,1,77,2017,519000.00000000006,4,5,5,1197.0,18.9,110,0,0,4,165,5,3
4409,7,80000,1,1,123,2020,1600000.0,1,5,6,1956.0,16.65,86,3,0,4,170,5,3
4410,2,18900,1,1,176,2022,525000.0,4,5,5,998.0,24.76,57,0,0,4,170,5,3
4411,7,70754,1,1,107,2019,1108000.0,1,6,5,1493.0,20.8,138,3,0,1,170,5,3
4412,2,59832,1,1,176,2020,420000.0,4,5,5,998.0,21.7,57,0,0,4,170,5,3
4413,8,60068,1,2,180,2017,605000.0,4,4,5,1197.0,21.21,110,0,0,4,170,4,3
4414,2,41261,1,1,155,2018,326000.0,4,0,5,796.0,22.05,116,0,0,4,170,5,3
4415,7,32209,1,1,50,2020,950000.0,4,5,5,1497.0,17.0,138,0,0,4,170,4,3
4416,2,75747,1,1,66,2018,639000.0,4,0,5,1199.0,18.7,14,0,0,4,172,5,3
4417,2,49241,1,2,90,2018,712000.0,4,5,5,1197.0,18.6,138,0,0,4,170,5,3
4418,7,100000,0,2,208,2018,3000000.0,1,5,5,2143.0,17.9,86,3,0,4,212,5,3
4419,7,119422,0,1,51,2016,2250000.0,1,5,7,3198.0,10.91,138,3,0,4,170,5,3
4420,2,33488,1,1,179,2021,670000.0,4,5,5,1197.0,22.38,9,0,0,1,170,5,3
4421,7,30000,1,1,144,2021,1650000.0,4,5,4,1997.0,15.2,86,3,0,4,170,3,3
4422,2,21000,1,1,253,2022,875000.0,4,4,5,1199.0,19.33,138,0,0,1,170,5,3
4423,7,56545,1,1,101,2018,1600000.0,1,5,5,1956.0,17.1,57,3,0,4,170,5,3
4424,2,64000,1,1,300,2017,675000.0,4,5,5,999.0,18.78,9,0,0,4,165,5,3
4425,8,71413,1,2,296,2018,533000.0,4,5,5,999.0,19.44,138,0,0,4,170,4,3
4426,2,31920,1,2,238,2020,487000.0,4,4,5,799.0,22.3,110,0,0,1,170,5,3
4427,7,46000,0,1,20,2019,3390000.0,1,0,5,1995.0,20.68,8,3,0,4,222,5,3
4428,2,9939,1,2,176,2022,526000.0,4,0,5,998.0,21.7,110,0,0,4,170,5,3
4429,2,7156,1,1,157,2022,926000.0,4,4,5,1197.0,21.01,9,0,0,1,170,5,3
4430,8,20608,1,1,295,2018,850000.0,4,0,5,1496.0,17.1,138,0,0,4,170,4,3
4431,8,92000,1,2,180,2019,725000.0,4,0,5,1197.0,22.0,57,0,0,1,170,4,3
4432,2,67553,0,2,160,2018,501000.0,4,0,5,998.0,23.1,110,0,0,4,150,5,3
4433,8,95286,1,1,180,2017,577000.0,4,4,5,1197.0,20.85,138,0,0,4,158,4,3
4434,7,66000,1,1,147,2015,894999.9999999999,1,0,7,2179.0,16.0,116,3,0,4,185,5,3
4435,2,35929,1,1,77,2019,521000.0,4,6,5,1197.0,18.9,116,0,0,4,165,5,3
4436,7,136035,1,1,60,2016,650000.0,4,0,7,1497.0,15.4,57,0,0,4,170,5,3
4437,4,93997,1,1,165,2013,670000.0,1,5,7,1248.0,20.77,116,3,0,4,160,5,3
4438,8,60000,1,1,249,2018,775000.0,4,5,5,1598.0,15.41,86,0,0,4,185,4,3
4439,7,52220,1,1,183,2019,980000.0,1,0,5,1248.0,24.3,110,3,0,4,172,5,3
4440,8,61659,1,2,163,2019,830000.0000000001,4,4,5,1462.0,21.56,138,0,0,4,170,4,3
4441,8,65000,1,1,180,2020,750000.0,4,5,5,1197.0,22.41,138,0,0,1,170,4,3
4442,2,120000,1,1,134,2018,450000.0,1,5,6,1198.0,25.32,110,3,0,4,160,5,3
4443,2,110000,1,2,179,2017,600000.0,1,5,5,1248.0,25.2,86,3,0,4,155,5,3
4444,2,78969,1,1,155,2017,302000.0,4,5,5,796.0,22.05,110,0,0,4,170,5,3
4445,2,38939,1,2,78,2021,736000.0,4,4,5,1197.0,20.7,116,0,0,1,170,5,3
4446,2,88637,1,1,172,2019,480000.0,4,0,5,1197.0,20.89,57,0,0,1,170,5,3
4447,2,19070,1,1,90,2021,967000.0,4,4,5,998.0,20.0,110,3,0,1,170,5,3
4448,2,68556,1,1,176,2020,432000.0,4,6,5,998.0,21.7,116,0,0,4,170,5,3
4449,2,44356,1,1,54,2019,600000.0,4,2,5,1194.0,20.4,110,0,0,4,157,5,3
4450,8,73143,1,1,180,2016,610000.0,4,4,5,1197.0,22.41,116,0,0,1,170,4,3
4451,7,146769,0,1,314,2012,1250000.0,1,5,5,1985.0,14.7,8,3,0,4,170,5,3
4452,2,67527,1,1,37,2018,337000.0,4,5,5,1198.0,19.02,116,0,0,4,170,5,3
4453,2,79467,0,1,81,2019,527000.0,4,0,5,1086.0,20.3,116,0,0,4,170,5,3
4454,8,103174,0,1,17,2014,1750000.0,1,5,5,1995.0,18.12,138,3,0,4,231,4,3
4455,2,103046,1,3,300,2017,549000.0,4,4,5,1199.0,16.2,138,0,0,4,165,5,3
4456,2,85110,1,2,47,2017,270000.0,4,2,5,1172.0,15.8,58,0,0,4,155,5,3
4457,8,114000,1,1,262,2011,285000.0,1,5,5,1248.0,19.0,106,0,0,4,170,5,3
4458,7,70000,1,1,235,2017,975000.0,1,5,5,1461.0,20.37,84,3,0,4,170,5,3
4459,2,72000,1,1,90,2018,725000.0,1,5,5,1396.0,22.54,9,3,0,4,180,5,3
4460,7,20000,1,1,85,2023,955000.0,4,5,5,1197.0,19.26500376081233,86,0,0,4,170,5,3
4461,4,32000,0,1,105,2022,1850000.0,1,4,6,1493.0,19.26500376081233,138,3,0,4,170,5,3
4462,7,20000,1,1,85,2023,1010000.0,4,5,5,1197.0,19.26500376081233,86,0,0,4,170,5,3
4463,7,22500,0,1,107,2021,1750000.0,4,5,5,1497.0,16.8,8,0,0,1,170,5,3
4464,2,54708,1,1,90,2016,621000.0,4,0,5,1197.0,18.6,110,0,0,4,170,5,3
4465,2,78031,1,1,157,2017,633000.0,4,0,5,1197.0,21.4,9,0,0,4,180,5,3
4466,8,32000,0,1,17,2022,6900000.0,1,0,5,1995.0,20.37,138,2,0,4,235,4,3
4467,2,24337,1,2,77,2019,515000.00000000006,4,6,5,1197.0,18.9,116,0,0,4,165,5,3
4468,2,82243,1,1,157,2019,679000.0,4,5,5,1197.0,21.4,9,0,0,4,180,5,3
4469,7,20000,1,1,73,2022,1388000.0,4,5,5,1497.0,19.26500376081233,86,0,0,4,170,5,3
4470,2,104701,0,2,172,2017,609000.0,4,0,5,1197.0,20.89,138,0,0,1,170,5,3
4471,7,54000,1,2,293,2021,1000000.0,4,0,5,1462.0,17.03,116,0,0,1,170,5,3
4472,2,118937,1,1,179,2021,590000.0,4,5,5,1197.0,22.38,110,0,0,1,170,5,3
4473,2,105133,1,1,179,2017,570000.0,1,5,5,1248.0,25.2,110,3,0,4,155,5,3
4474,7,10000,0,1,122,2023,2650000.0,4,5,5,1451.0,12.34,86,0,0,4,170,5,3
4475,8,36290,0,1,180,2018,679000.0,4,4,5,1197.0,21.21,14,0,0,4,170,4,3
4476,7,10000,1,1,140,2023,1800000.0,4,5,7,1997.0,19.26500376081233,86,3,0,1,170,5,3
4477,2,29084,1,1,90,2018,640000.0,4,5,5,1197.0,18.6,9,0,0,4,170,5,3
4478,2,66911,1,1,160,2020,475000.0,4,5,5,998.0,21.63,138,0,0,4,170,5,3
4479,8,110000,0,1,63,2011,430000.0,4,5,5,1497.0,16.8,86,0,0,4,170,4,3
4480,7,7033,1,1,170,2022,1700000.0,4,0,5,1462.0,21.11,110,0,0,4,170,5,3
4481,7,40000,1,1,302,2021,1950000.0,4,5,5,1498.0,17.88,55,3,0,1,150,5,3
4482,7,80000,1,2,147,2014,700000.0,1,5,7,2179.0,15.1,9,3,0,4,175,5,3
4483,2,22000,0,1,77,2018,675000.0,4,4,5,1197.0,18.9,57,0,0,4,165,5,3
4484,2,70200,1,1,37,2018,430000.0,4,5,5,1198.0,19.02,138,0,0,4,170,5,3
4485,2,60004,1,1,238,2019,420000.0,4,5,5,999.0,23.01,116,0,0,4,155,5,3
4486,2,60000,1,1,184,2020,580000.0,4,5,5,1197.0,20.52,86,0,0,4,170,5,3
4487,2,57078,1,2,89,2013,334000.0,4,4,5,1086.0,19.81,86,0,0,4,165,5,3
4488,2,63789,1,1,175,2014,402000.0,4,0,5,1197.0,18.5,116,0,0,4,156,5,3
4489,2,120000,1,1,27,2016,240000.0,1,5,5,936.0,25.44,86,3,0,4,165,5,3
4490,8,118207,0,2,163,2018,734000.0,1,6,5,1248.0,28.09,116,3,0,4,170,4,3
4491,8,53000,1,1,63,2017,795000.0,4,0,5,1497.0,17.4,138,0,0,1,170,4,3
4492,2,105224,1,2,157,2016,570000.0,4,0,5,1197.0,21.4,116,0,0,4,180,5,3
4493,2,20837,1,2,81,2021,551000.0,4,6,5,1086.0,20.3,138,0,0,1,170,5,3
4494,2,100000,1,2,90,2010,280000.0,4,5,5,1197.0,18.5,86,0,0,4,170,5,3
4495,2,24021,1,1,39,2021,463000.0,4,5,5,799.0,20.71,9,0,0,4,170,5,3
4496,8,61000,1,1,163,2016,625000.0,4,5,5,1373.0,20.73,57,0,0,4,190,4,3
4497,8,120000,0,2,308,2013,800000.0,1,5,5,1984.0,9.0,86,3,0,4,215,4,3
4498,8,64000,1,2,52,2008,200000.0,4,5,5,1596.0,15.3,8,0,0,4,179,4,3
4499,2,120000,1,1,154,2011,170000.0,4,5,5,796.0,19.7,86,0,0,4,137,5,3
4500,7,30000,1,1,302,2022,1950000.0,4,5,5,1498.0,17.88,86,3,0,1,150,5,3
4501,2,49000,1,1,155,2018,325000.0,4,5,5,796.0,22.05,138,0,0,4,170,5,3
4502,4,115000,1,1,135,2018,750000.0,1,5,7,1497.0,17.3,116,3,0,4,170,5,3
4503,2,50000,1,1,155,2016,275000.0,4,5,5,796.0,24.7,86,0,0,4,140,5,3
4504,2,18569,1,1,39,2021,447000.0,4,4,5,999.0,21.7,86,0,0,4,170,5,3
4505,2,98455,1,1,77,2018,578000.0,1,5,5,1186.0,24.0,138,0,0,4,151,5,3
4506,8,85000,0,1,249,2015,600000.0,1,5,5,1498.0,21.66,138,3,0,4,186,4,3
4507,8,97921,1,1,296,2016,524000.0,4,4,5,1198.0,17.0,14,0,0,4,170,4,3
4508,2,19205,1,2,39,2020,402000.0,4,4,5,999.0,21.7,86,0,0,4,170,5,3
4509,2,122000,1,2,179,2019,667000.0,1,5,5,1248.0,28.4,110,3,0,4,170,5,3
4510,2,97644,1,1,172,2018,552000.0,4,6,5,1197.0,20.89,9,0,0,1,170,5,3
4511,2,82000,1,1,89,2010,265000.0,4,5,5,1197.0,20.36,110,0,0,4,170,4,3
4512,2,70607,1,2,179,2013,443000.0,1,0,5,1248.0,22.9,116,3,0,4,158,5,3
4513,8,71144,0,1,86,2016,721000.0,4,5,5,1591.0,17.01,116,0,0,4,196,4,3
4514,8,2373,0,1,86,2022,1550000.0,4,0,5,1497.0,18.45,138,0,0,1,170,4,3
4515,2,56753,0,1,90,2021,1092000.0,4,6,5,998.0,20.28,86,3,0,1,170,5,3
4516,7,72000,1,1,183,2018,890000.0,1,5,5,1248.0,24.3,110,3,0,4,172,5,3
4517,2,64487,1,2,157,2018,550000.0,4,2,5,1197.0,21.4,79,0,0,4,180,5,3
4518,2,95783,1,1,157,2017,609000.0,4,4,5,1197.0,21.4,116,0,0,4,180,5,3
4519,4,60000,0,2,257,2019,1450000.0,1,5,7,2179.0,17.6,9,3,0,4,170,5,3
4520,4,59108,1,1,186,2021,1100000.0,4,0,6,1462.0,19.01,110,0,0,4,170,5,3
4521,8,50000,0,2,197,2019,3800000.0,1,5,5,1950.0,12.6,86,3,0,4,240,4,3
4522,7,31500,1,2,224,2020,1199000.0,4,0,5,1330.0,14.23,116,3,0,4,170,5,3
4523,7,128193,1,1,147,2015,844999.9999999999,1,0,7,2179.0,15.1,138,3,0,4,175,5,3
4524,8,87810,1,1,86,2018,1013000.0,1,6,5,1582.0,22.0,138,3,0,4,170,4,3
4525,7,64951,1,2,73,2017,1008000.0,4,0,5,1591.0,13.0,116,0,0,4,170,5,3
4526,2,50000,1,2,82,2012,260000.0,4,5,5,1086.0,17.92,110,0,0,4,170,5,3
4527,7,97161,1,1,73,2017,1124000.0,1,5,5,1582.0,19.67,8,3,0,4,190,5,3
4528,8,67805,1,1,296,2017,609000.0,4,6,5,1198.0,17.0,9,0,0,4,170,4,3
4529,7,158000,0,2,7,2014,1450000.0,1,5,5,1968.0,15.73,138,3,0,4,212,5,3
4530,2,70435,1,2,156,2014,272000.0,4,5,5,998.0,24.39,116,0,0,4,170,5,3
4531,7,49287,1,1,122,2020,1500000.0,1,0,5,1956.0,17.41,110,3,0,4,170,5,3
4532,2,84759,0,2,81,2018,522000.0,4,0,5,1086.0,20.3,110,0,0,4,170,5,3
4533,2,74538,1,2,157,2017,623000.0,4,0,5,1197.0,21.4,9,0,0,4,180,5,3
4534,7,53000,1,1,138,2010,585000.0,1,5,8,2179.0,12.05,138,3,0,4,152,5,3
4535,2,79024,1,2,155,2017,298000.0,4,5,5,796.0,22.05,110,0,0,4,170,5,3
4536,2,80000,1,1,160,2016,400000.0,1,5,5,793.0,27.62,138,0,0,4,130,5,3
4537,8,56000,0,1,200,2019,4980000.0,1,5,5,1950.0,16.1,138,3,0,1,240,4,3
4538,7,62125,1,1,73,2018,1080000.0,1,0,5,1582.0,19.67,9,3,0,4,190,5,3
4539,2,95596,1,1,283,2014,520000.0,1,0,5,1364.0,23.59,116,3,0,4,160,5,3
4540,2,18500,1,1,77,2019,680000.0,4,0,5,1197.0,18.9,138,0,0,4,165,5,3
4541,2,144000,1,2,179,2016,500000.0,1,5,5,1248.0,28.4,138,3,0,4,170,5,3
4542,8,55200,1,1,63,2021,1199000.0,4,5,5,1498.0,18.6,14,0,0,1,170,4,3
4543,2,188058,1,1,90,2016,498000.00000000006,1,2,5,1396.0,22.54,96,3,0,4,180,5,3
4544,2,71779,1,1,90,2016,633000.0,4,5,5,1197.0,18.6,110,0,0,4,170,5,3
4545,8,101176,1,3,63,2015,562000.0,4,5,5,1497.0,17.4,110,0,0,4,195,4,3
4546,2,75000,1,1,160,2016,475000.0,1,5,5,793.0,27.62,138,0,0,4,130,5,3
4547,2,66676,1,1,66,2017,601000.0,4,0,5,1199.0,18.7,110,0,0,4,172,5,3
4548,2,2236,1,1,155,2018,352000.0,4,5,5,796.0,22.05,116,0,0,4,170,5,3
4549,7,62000,0,1,125,2019,2395000.0,1,5,7,2157.0,12.05,14,3,0,4,170,5,3
4550,2,74754,1,2,89,2012,300000.0,4,5,5,1086.0,19.81,116,0,0,4,170,5,3
4551,2,66244,1,1,157,2018,720000.0,4,5,5,1197.0,21.01,9,0,0,1,170,5,3
4552,2,17341,1,1,238,2022,541000.0,4,5,5,999.0,21.46,116,0,0,1,170,5,3
4553,2,44675,1,1,77,2018,514000.0,4,5,5,1197.0,18.9,138,0,0,4,165,5,3
4554,7,70000,1,3,132,2001,395000.0,1,5,6,2112.0,19.26500376081233,86,0,0,4,170,3,3
4555,2,30829,1,1,157,2022,780000.0,4,0,5,1197.0,22.35,57,0,0,1,170,5,3
4556,8,100000,1,2,278,2015,400000.0,4,5,5,1193.0,17.6,86,3,0,4,163,4,3
4557,8,53800,1,1,163,2019,995000.0,1,5,5,1498.0,26.82,9,3,0,4,170,4,3
4558,7,122000,1,1,73,2017,940000.0,1,5,5,1396.0,22.1,138,0,0,4,170,5,3
4559,7,107220,1,1,147,2017,1490000.0,1,5,7,2179.0,16.0,138,3,0,4,185,5,3
4560,8,129000,1,1,63,2015,580000.0,1,5,5,1498.0,26.0,138,3,0,4,190,4,3
4561,7,60000,0,1,209,2017,6695000.0,1,4,7,2987.0,11.0,116,3,0,4,222,5,3
4562,2,83829,1,1,39,2018,375000.0,4,5,5,999.0,22.5,116,0,0,4,170,5,3
4563,7,70000,0,1,9,2017,3000000.0,1,5,5,1968.0,14.16,86,3,0,4,200,5,3
4564,2,52996,1,2,61,2013,314000.0,4,5,5,1198.0,19.4,138,0,0,4,170,5,3
4565,2,16105,0,2,238,2021,556000.0,4,5,5,999.0,22.0,116,0,0,1,170,5,3
4566,8,151901,1,1,197,2016,2850000.0,1,5,5,2148.0,15.8,8,0,0,4,228,4,3
4567,2,15680,1,1,157,2021,787000.0,4,6,5,1197.0,21.01,138,0,0,1,170,5,3
4568,2,55065,0,1,179,2019,595000.0,4,5,5,1197.0,22.56,9,0,0,1,170,5,3
4569,2,120000,1,2,284,2016,400000.0,1,5,5,1364.0,23.59,116,3,0,4,180,5,3
4570,2,15518,0,2,273,2021,771000.0,4,4,5,1199.0,19.0,138,0,0,1,170,5,3
4571,8,39907,0,1,59,2018,790000.0,1,5,5,1498.0,21.0,110,3,0,1,170,4,3
4572,2,45560,1,1,90,2017,655000.0,4,6,5,1197.0,18.6,116,0,0,4,170,5,3
4573,2,42096,1,1,89,2012,336000.0,4,5,5,1197.0,20.36,140,0,0,4,170,4,3
4574,8,70500,0,2,198,2015,1775000.0,1,5,5,2143.0,17.9,30,3,0,4,220,4,3
4575,8,63886,1,1,63,2018,832000.0,4,5,5,1497.0,17.4,116,0,0,4,189,4,3
4576,4,95600,1,1,257,2017,1025000.0,1,5,7,2179.0,17.6,3,3,0,4,170,5,3
4577,8,101000,0,1,200,2013,1995000.0,1,5,5,2143.0,13.0,116,3,0,4,242,4,3
4578,8,61000,0,1,200,2015,2650000.0,1,5,5,2143.0,13.0,138,3,0,4,242,4,3
4579,7,95000,0,1,20,2016,2450000.0,1,5,5,1995.0,17.05,138,3,0,4,205,5,3
4580,7,97000,0,1,7,2017,2550000.0,1,5,5,1968.0,15.73,8,3,0,4,212,5,3
4581,2,61000,1,1,179,2016,595000.0,1,5,5,1248.0,25.2,110,3,0,4,155,5,3
4582,2,18000,0,1,77,2017,625000.0,4,5,5,1197.0,18.9,57,0,0,4,165,5,3
4583,2,63000,0,1,77,2016,599000.0,4,5,5,1197.0,18.9,57,0,0,4,163,5,3
4584,2,52617,1,2,157,2018,615000.0,4,4,5,1197.0,21.4,110,0,0,4,180,5,3
4585,2,51865,1,1,160,2019,514000.0,4,5,5,998.0,25.24,138,0,0,1,170,5,3
4586,7,93000,1,1,7,2017,2375000.0,1,5,5,1968.0,17.32,138,3,0,4,202,5,3
4587,2,110410,1,1,179,2015,458000.0,4,0,5,1197.0,22.38,110,0,0,1,170,5,3
